date,branch_id,product_id,quantity_sold,selling_price,cost_price,current_stock,month,festival_flag
2025-12-24,B39,P106,77,973,782,906,12,1
2025-01-21,B23,P120,60,1015,704,304,1,0
2025-08-13,B19,P113,48,429,324,469,8,0
2025-05-31,B36,P103,76,830,705,498,5,0
2025-07-05,B12,P112,28,35,26,741,7,0
2025-08-23,B38,P108,62,139,117,491,8,0
2025-09-30,B44,P117,26,131,92,908,9,0
2025-01-02,B06,P115,11,861,618,501,1,0
2025-09-08,B39,P111,12,53,36,268,9,0
2025-12-30,B28,P109,28,298,258,492,12,1
2025-02-20,B19,P102,26,106,96,817,2,0
2025-07-05,B35,P114,53,405,272,540,7,0
2025-02-15,B50,P117,51,864,667,592,2,0
2025-12-29,B27,P112,74,868,612,188,12,1
2025-07-21,B02,P103,75,286,201,283,7,0
2025-08-30,B28,P108,21,1053,744,502,8,0
2025-04-09,B49,P107,49,673,589,581,4,0
2025-04-10,B19,P106,26,1057,716,623,4,0
2025-09-15,B10,P117,36,594,411,937,9,0
2025-07-14,B02,P111,52,500,336,405,7,0
2025-07-01,B17,P117,74,686,489,346,7,0
2025-05-08,B47,P117,40,751,541,153,5,0
2025-03-25,B21,P111,95,789,564,344,3,1
2025-07-06,B21,P120,76,1012,696,301,7,0
2025-02-03,B38,P101,25,817,607,540,2,0
2025-03-18,B20,P119,138,546,385,637,3,1
2025-03-28,B11,P106,109,118,98,614,3,1
2025-12-25,B17,P104,30,262,235,815,12,1
2025-02-07,B32,P104,60,280,187,357,2,0
2025-06-13,B36,P120,24,556,428,688,6,0
2025-01-25,B44,P120,63,947,799,284,1,0
2025-04-21,B32,P113,18,517,393,130,4,0
2025-12-21,B24,P119,42,295,212,269,12,1
2025-03-10,B11,P119,102,915,623,859,3,1
2025-12-14,B23,P110,85,542,453,789,12,1
2025-02-03,B33,P105,22,886,749,814,2,0
2025-02-01,B39,P105,60,585,496,903,2,0
2025-11-28,B24,P109,50,149,105,788,11,1
2025-05-20,B13,P111,12,751,616,232,5,0
2025-05-28,B32,P113,17,186,141,282,5,0
2025-07-23,B36,P115,55,724,484,515,7,0
2025-11-28,B05,P103,150,596,494,597,11,1
2025-08-23,B40,P107,49,1058,761,865,8,0
2025-12-06,B25,P111,130,882,778,546,12,1
2025-09-25,B42,P116,60,602,460,320,9,0
2025-04-30,B17,P116,71,874,760,744,4,0
2025-07-02,B44,P114,20,588,459,597,7,0
2025-03-03,B04,P107,97,605,532,869,3,1
2025-06-16,B25,P105,15,533,401,806,6,0
2025-12-31,B45,P104,144,510,438,334,12,1
2025-09-18,B21,P110,29,532,457,266,9,0
2025-10-16,B17,P101,78,245,205,399,10,1
2025-09-13,B43,P109,54,276,230,406,9,0
2025-07-13,B36,P105,79,746,575,611,7,0
2025-07-23,B09,P120,64,754,581,143,7,0
2025-11-15,B41,P117,115,524,357,979,11,1
2025-08-10,B18,P110,56,1056,765,555,8,0
2025-07-30,B01,P108,23,870,588,502,7,0
2025-03-30,B30,P104,89,511,420,233,3,1
2025-10-21,B46,P115,164,685,622,297,10,1
2025-06-20,B11,P103,61,281,206,800,6,0
2025-09-30,B24,P116,79,742,534,283,9,0
2025-05-21,B43,P114,77,44,30,744,5,0
2025-07-01,B09,P105,75,972,779,937,7,0
2025-02-01,B46,P109,14,310,238,777,2,0
2025-10-03,B07,P115,82,40,31,529,10,1
2025-04-11,B29,P112,38,337,251,607,4,0
2025-09-19,B15,P108,16,40,28,495,9,0
2025-05-28,B28,P115,39,110,89,556,5,0
2025-08-04,B38,P103,12,77,68,778,8,0
2025-09-09,B01,P105,55,125,113,315,9,0
2025-06-06,B19,P118,56,447,342,591,6,0
2025-01-12,B15,P101,39,846,579,357,1,0
2025-03-03,B03,P113,49,29,24,210,3,1
2025-12-21,B15,P112,74,607,544,894,12,1
2025-11-17,B18,P112,51,387,269,298,11,1
2025-06-12,B36,P109,51,741,590,534,6,0
2025-02-23,B31,P105,27,238,216,754,2,0
2025-12-16,B24,P102,130,805,714,140,12,1
2025-08-30,B16,P116,23,171,118,957,8,0
2025-08-28,B37,P120,68,666,559,389,8,0
2025-04-17,B04,P111,42,1138,763,701,4,0
2025-11-05,B47,P104,90,271,208,978,11,1
2025-06-16,B10,P105,56,373,317,886,6,0
2025-12-31,B14,P114,26,282,249,172,12,1
2025-10-18,B46,P105,55,233,184,132,10,1
2025-01-23,B48,P101,12,975,766,815,1,0
2025-05-16,B02,P107,32,697,484,776,5,0
2025-02-04,B45,P111,70,292,250,233,2,0
2025-08-23,B28,P110,71,207,141,372,8,0
2025-12-29,B50,P102,150,893,779,900,12,1
2025-02-12,B39,P120,47,764,691,495,2,0
2025-04-16,B08,P113,17,115,89,321,4,0
2025-12-02,B24,P115,40,130,102,431,12,1
2025-01-16,B05,P110,76,667,498,418,1,0
2025-01-13,B28,P119,14,1137,782,624,1,0
2025-05-01,B23,P117,14,344,247,198,5,0
2025-05-12,B17,P118,41,172,129,438,5,0
2025-10-07,B39,P111,101,803,679,734,10,1
2025-03-30,B46,P116,116,572,430,474,3,1
2025-04-27,B13,P111,62,678,511,415,4,0
2025-06-08,B13,P107,66,534,416,661,6,0
2025-06-11,B45,P108,62,193,141,574,6,0
2025-03-23,B46,P102,37,149,102,798,3,1
2025-05-29,B30,P109,52,947,765,348,5,0
2025-10-02,B11,P103,148,673,599,181,10,1
2025-09-15,B33,P106,53,431,327,341,9,0
2025-04-05,B35,P102,78,219,149,880,4,0
2025-03-01,B17,P118,74,958,668,805,3,1
2025-07-05,B06,P113,40,541,441,171,7,0
2025-12-30,B42,P103,75,681,458,209,12,1
2025-03-03,B39,P106,32,756,624,361,3,1
2025-12-31,B14,P107,53,707,627,311,12,1
2025-02-18,B32,P118,51,224,150,605,2,0
2025-02-03,B27,P119,37,928,648,850,2,0
2025-12-29,B37,P110,30,942,781,753,12,1
2025-10-05,B18,P105,118,927,674,851,10,1
2025-06-10,B01,P115,60,1083,763,135,6,0
2025-07-18,B28,P106,55,737,592,437,7,0
2025-11-25,B50,P101,83,359,291,179,11,1
2025-03-04,B13,P104,113,604,415,215,3,1
2025-05-29,B10,P120,42,1099,756,690,5,0
2025-09-26,B15,P104,66,60,41,344,9,0
2025-02-19,B23,P111,20,384,331,394,2,0
2025-03-29,B43,P114,66,1073,748,188,3,1
2025-06-04,B32,P107,70,248,186,987,6,0
2025-04-20,B11,P106,34,982,727,421,4,0
2025-01-30,B21,P105,34,790,605,626,1,0
2025-04-26,B38,P117,57,301,217,897,4,0
2025-05-09,B38,P106,27,349,266,585,5,0
2025-06-12,B45,P107,42,567,450,181,6,0
2025-03-08,B32,P114,52,498,359,581,3,1
2025-10-12,B21,P120,86,1097,732,175,10,1
2025-06-26,B44,P120,27,530,368,851,6,0
2025-12-04,B50,P119,24,1042,763,631,12,1
2025-10-22,B22,P104,127,606,421,626,10,1
2025-05-02,B03,P103,16,424,348,755,5,0
2025-06-05,B22,P119,44,855,657,921,6,0
2025-05-01,B31,P112,58,870,702,132,5,0
2025-01-02,B30,P101,37,823,710,740,1,0
2025-08-24,B45,P117,71,1033,745,112,8,0
2025-01-27,B07,P120,53,505,393,307,1,0
2025-06-04,B49,P101,43,464,373,676,6,0
2025-03-17,B03,P110,29,699,513,110,3,1
2025-04-14,B23,P106,48,978,772,960,4,0
2025-05-04,B12,P104,67,66,47,892,5,0
2025-07-24,B15,P106,46,938,755,622,7,0
2025-02-28,B33,P113,37,25,22,786,2,0
2025-01-12,B18,P114,20,484,362,285,1,0
2025-02-22,B25,P110,23,806,612,492,2,0
2025-11-12,B45,P110,60,476,327,984,11,1
2025-02-19,B50,P107,74,1087,752,393,2,0
2025-08-15,B27,P118,24,201,169,242,8,0
2025-05-21,B44,P104,71,214,152,700,5,0
2025-02-04,B20,P107,17,921,654,305,2,0
2025-07-02,B21,P119,17,304,236,309,7,0
2025-05-24,B22,P114,20,196,169,185,5,0
2025-09-17,B34,P101,76,105,94,891,9,0
2025-04-22,B17,P104,26,988,784,163,4,0
2025-01-27,B13,P114,45,336,287,141,1,0
2025-09-04,B37,P114,43,131,97,443,9,0
2025-06-05,B02,P114,11,677,475,817,6,0
2025-08-04,B06,P104,38,413,365,706,8,0
2025-06-17,B50,P120,75,168,121,471,6,0
2025-10-05,B23,P101,57,304,229,922,10,1
2025-09-15,B13,P119,76,321,275,136,9,0
2025-12-17,B05,P112,178,912,704,984,12,1
2025-07-28,B15,P116,29,530,466,509,7,0
2025-08-27,B31,P118,65,1037,709,647,8,0
2025-11-29,B22,P104,53,991,669,213,11,1
2025-12-08,B07,P104,140,847,589,501,12,1
2025-12-02,B06,P105,60,296,233,198,12,1
2025-02-15,B14,P119,20,259,206,221,2,0
2025-04-19,B41,P107,16,633,530,929,4,0
2025-11-12,B21,P102,163,599,524,807,11,1
2025-06-22,B11,P102,39,368,246,733,6,0
2025-10-07,B22,P110,55,778,641,196,10,1
2025-12-28,B26,P120,66,312,279,626,12,1
2025-08-20,B05,P105,59,1020,698,716,8,0
2025-02-11,B29,P105,54,713,566,103,2,0
2025-09-12,B34,P116,39,628,541,377,9,0
2025-11-27,B01,P118,44,341,298,765,11,1
2025-09-25,B10,P103,75,579,492,747,9,0
2025-11-19,B10,P120,43,775,628,597,11,1
2025-11-23,B46,P102,37,370,285,833,11,1
2025-05-07,B02,P106,49,180,145,293,5,0
2025-05-13,B05,P111,75,913,798,647,5,0
2025-05-09,B15,P116,10,303,270,598,5,0
2025-06-23,B13,P102,38,687,501,254,6,0
2025-02-17,B21,P111,71,96,67,687,2,0
2025-11-15,B31,P111,143,514,422,391,11,1
2025-04-20,B29,P104,18,774,641,239,4,0
2025-05-31,B36,P109,34,607,489,995,5,0
2025-04-30,B48,P103,33,709,620,499,4,0
2025-04-25,B10,P120,75,247,173,261,4,0
2025-11-19,B26,P108,46,507,385,698,11,1
2025-01-28,B42,P102,29,439,342,294,1,0
2025-03-28,B31,P117,103,228,185,889,3,1
2025-03-23,B42,P119,56,813,659,228,3,1
2025-01-10,B17,P113,32,875,711,882,1,0
2025-06-18,B45,P101,39,692,599,910,6,0
2025-08-16,B37,P114,48,119,87,232,8,0
2025-07-02,B40,P108,43,79,58,566,7,0
2025-01-25,B26,P103,23,464,345,429,1,0
2025-03-01,B01,P103,48,627,494,772,3,1
2025-02-18,B02,P108,10,1033,733,785,2,0
2025-02-02,B04,P117,35,120,88,468,2,0
2025-08-25,B15,P114,65,568,509,899,8,0
2025-07-25,B31,P114,40,57,40,831,7,0
2025-05-24,B08,P119,10,865,611,321,5,0
2025-07-30,B05,P111,10,912,642,238,7,0
2025-11-12,B37,P105,105,375,306,601,11,1
2025-02-05,B07,P103,46,462,417,510,2,0
2025-09-22,B24,P113,78,56,45,852,9,0
2025-11-20,B37,P102,19,161,113,527,11,1
2025-01-08,B35,P116,71,126,86,330,1,0
2025-08-20,B18,P102,10,90,62,261,8,0
2025-01-10,B15,P110,54,34,27,590,1,0
2025-08-30,B01,P106,78,36,32,214,8,0
2025-09-27,B46,P109,19,653,576,161,9,0
2025-11-14,B35,P109,59,310,214,324,11,1
2025-01-07,B34,P108,21,376,288,179,1,0
2025-10-24,B28,P101,94,526,379,340,10,1
2025-06-16,B47,P114,19,192,135,468,6,0
2025-06-27,B14,P109,18,77,68,332,6,0
2025-01-17,B12,P105,63,1099,773,645,1,0
2025-01-11,B22,P115,71,541,477,335,1,0
2025-06-16,B27,P115,72,773,567,655,6,0
2025-03-07,B03,P120,91,727,521,228,3,1
2025-09-22,B39,P101,11,700,590,282,9,0
2025-05-06,B38,P105,66,45,31,258,5,0
2025-06-30,B25,P104,49,640,540,547,6,0
2025-02-14,B50,P118,69,228,197,535,2,0
2025-06-13,B40,P111,78,64,46,515,6,0
2025-11-30,B03,P101,23,839,628,537,11,1
2025-01-31,B28,P101,46,1121,781,941,1,0
2025-08-11,B25,P102,77,27,22,510,8,0
2025-06-12,B05,P118,79,743,502,375,6,0
2025-04-04,B23,P115,23,493,345,965,4,0
2025-07-10,B04,P103,37,316,270,265,7,0
2025-06-20,B46,P118,33,985,743,820,6,0
2025-05-19,B50,P116,67,609,545,843,5,0
2025-02-25,B14,P103,29,388,328,735,2,0
2025-12-18,B16,P108,48,537,359,766,12,1
2025-09-12,B01,P101,68,125,95,828,9,0
2025-05-10,B04,P113,49,379,273,771,5,0
2025-01-03,B17,P112,30,720,488,838,1,0
2025-04-28,B29,P112,16,440,389,556,4,0
2025-01-03,B34,P108,36,506,345,772,1,0
2025-12-26,B07,P104,141,637,546,105,12,1
2025-01-15,B22,P112,13,322,282,318,1,0
2025-07-03,B48,P108,46,282,228,393,7,0
2025-03-23,B06,P110,103,930,700,355,3,1
2025-08-10,B04,P117,10,129,90,662,8,0
2025-12-31,B33,P102,64,984,732,539,12,1
2025-06-12,B16,P108,14,891,741,782,6,0
2025-03-25,B14,P116,46,677,462,536,3,1
2025-10-22,B38,P112,109,671,536,619,10,1
2025-10-31,B08,P120,15,165,123,460,10,1
2025-05-02,B40,P117,61,887,673,722,5,0
2025-03-30,B22,P107,138,300,253,549,3,1
2025-03-02,B46,P114,37,846,582,396,3,1
2025-12-08,B13,P115,42,866,787,795,12,1
2025-05-30,B35,P102,29,703,503,780,5,0
2025-10-24,B17,P106,119,862,659,168,10,1
2025-03-02,B48,P111,53,717,626,796,3,1
2025-03-01,B47,P110,19,968,691,465,3,1
2025-04-02,B36,P120,36,253,220,394,4,0
2025-12-22,B22,P115,71,951,637,593,12,1
2025-11-11,B06,P116,120,664,562,219,11,1
2025-12-01,B03,P110,162,770,633,239,12,1
2025-07-03,B02,P110,45,356,311,670,7,0
2025-06-28,B40,P119,75,167,150,821,6,0
2025-07-13,B08,P109,23,186,139,422,7,0
2025-11-10,B18,P110,129,212,177,331,11,1
2025-01-23,B39,P102,17,518,419,506,1,0
2025-02-26,B28,P110,74,774,648,484,2,0
2025-05-27,B29,P104,51,302,262,698,5,0
2025-09-01,B04,P112,45,583,446,940,9,0
2025-07-28,B40,P106,78,566,465,462,7,0
2025-04-27,B15,P108,22,1117,767,329,4,0
2025-04-10,B43,P107,32,475,426,509,4,0
2025-08-25,B36,P107,77,185,145,864,8,0
2025-11-28,B05,P116,59,48,38,105,11,1
2025-06-11,B13,P115,67,843,757,596,6,0
2025-10-26,B03,P110,55,896,598,397,10,1
2025-04-28,B18,P104,32,43,31,326,4,0
2025-06-28,B26,P108,15,832,750,583,6,0
2025-07-01,B23,P102,71,843,665,324,7,0
2025-07-22,B05,P110,23,759,545,616,7,0
2025-11-01,B48,P111,44,791,605,803,11,1
2025-08-30,B19,P116,70,702,616,563,8,0
2025-05-22,B40,P107,76,264,228,971,5,0
2025-12-30,B24,P102,28,193,136,373,12,1
2025-09-21,B32,P108,39,304,266,509,9,0
2025-04-29,B29,P109,63,786,677,114,4,0
2025-10-17,B08,P106,23,147,99,220,10,1
2025-06-13,B04,P118,39,409,298,199,6,0
2025-01-24,B31,P118,56,660,464,921,1,0
2025-10-20,B05,P110,47,784,589,932,10,1
2025-05-08,B48,P113,62,853,666,638,5,0
2025-11-11,B11,P117,92,336,229,173,11,1
2025-01-01,B36,P104,52,774,528,957,1,0
2025-11-12,B17,P111,46,600,453,551,11,1
2025-04-04,B21,P120,48,736,665,725,4,0
2025-02-11,B04,P112,56,244,222,947,2,0
2025-12-16,B32,P102,90,114,99,730,12,1
2025-03-17,B01,P117,18,664,537,977,3,1
2025-11-22,B42,P102,160,930,689,863,11,1
2025-11-25,B26,P115,113,143,129,403,11,1
2025-12-19,B26,P108,102,355,313,349,12,1
2025-02-24,B45,P101,69,361,324,920,2,0
2025-04-02,B32,P111,39,545,389,462,4,0
2025-01-26,B15,P119,31,85,64,895,1,0
2025-03-10,B16,P103,113,907,664,193,3,1
2025-10-12,B12,P112,19,836,691,983,10,1
2025-11-29,B28,P116,97,272,239,338,11,1
2025-07-24,B36,P120,64,945,647,636,7,0
2025-02-19,B06,P108,49,112,99,460,2,0
2025-11-13,B18,P116,35,201,180,515,11,1
2025-12-19,B13,P112,25,152,115,620,12,1
2025-06-07,B04,P120,32,620,530,480,6,0
2025-08-05,B39,P109,55,509,416,834,8,0
2025-11-21,B27,P103,99,197,148,478,11,1
2025-08-08,B47,P112,13,766,582,898,8,0
2025-09-18,B22,P112,28,560,419,970,9,0
2025-01-29,B50,P101,60,995,795,402,1,0
2025-05-06,B33,P102,54,654,447,474,5,0
2025-05-19,B14,P105,17,467,372,962,5,0
2025-06-14,B26,P111,36,450,304,878,6,0
2025-05-28,B46,P106,54,543,414,204,5,0
2025-07-08,B10,P109,64,642,469,429,7,0
2025-01-16,B21,P107,24,1024,692,337,1,0
2025-05-23,B48,P104,62,44,34,287,5,0
2025-10-27,B07,P103,171,439,295,470,10,1
2025-07-30,B26,P108,26,900,786,195,7,0
2025-02-07,B47,P120,35,656,502,957,2,0
2025-01-11,B46,P112,26,51,39,788,1,0
2025-11-30,B13,P116,23,253,199,111,11,1
2025-09-01,B37,P109,54,30,24,886,9,0
2025-03-02,B41,P112,72,649,568,832,3,1
2025-07-23,B19,P115,28,974,677,741,7,0
2025-06-18,B43,P104,11,222,176,247,6,0
2025-11-30,B46,P120,60,91,68,370,11,1
2025-01-07,B41,P105,52,223,156,902,1,0
2025-06-17,B15,P103,24,556,486,489,6,0
2025-10-29,B31,P115,46,850,611,824,10,1
2025-02-18,B31,P113,34,531,462,730,2,0
2025-09-14,B05,P110,45,761,542,230,9,0
2025-06-28,B08,P107,61,935,686,925,6,0
2025-01-10,B11,P110,52,333,257,121,1,0
2025-02-28,B01,P116,24,944,765,782,2,0
2025-09-18,B34,P120,15,33,28,609,9,0
2025-12-08,B15,P118,114,793,563,180,12,1
2025-07-27,B07,P107,39,689,588,400,7,0
2025-07-01,B05,P104,55,180,144,752,7,0
2025-06-22,B32,P118,34,382,316,218,6,0
2025-12-23,B18,P117,68,35,30,296,12,1
2025-01-21,B47,P117,17,286,208,117,1,0
2025-08-18,B06,P108,70,725,573,854,8,0
2025-08-09,B08,P116,75,804,549,460,8,0
2025-03-23,B14,P104,117,503,371,745,3,1
2025-05-03,B37,P106,12,1025,797,482,5,0
2025-02-26,B43,P111,43,626,433,353,2,0
2025-03-18,B38,P113,30,252,226,700,3,1
2025-04-04,B41,P115,15,618,512,833,4,0
2025-08-15,B36,P102,33,421,328,263,8,0
2025-07-20,B40,P117,19,187,129,680,7,0
2025-09-11,B43,P115,71,474,346,741,9,0
2025-07-14,B32,P104,22,829,653,125,7,0
2025-06-17,B18,P108,46,606,417,907,6,0
2025-05-02,B08,P116,23,113,78,696,5,0
2025-08-21,B32,P108,12,663,484,215,8,0
2025-06-05,B35,P113,19,843,705,494,6,0
2025-12-28,B45,P118,66,921,739,203,12,1
2025-09-08,B49,P110,14,506,347,571,9,0
2025-05-23,B16,P117,58,117,93,914,5,0
2025-12-19,B35,P110,108,205,150,727,12,1
2025-05-12,B37,P107,29,419,329,705,5,0
2025-10-02,B06,P107,123,375,301,918,10,1
2025-07-07,B46,P118,31,1080,732,360,7,0
2025-06-09,B48,P114,40,253,226,903,6,0
2025-05-20,B41,P104,43,851,647,150,5,0
2025-05-14,B24,P120,55,856,704,349,5,0
2025-08-30,B34,P105,53,575,461,535,8,0
2025-01-24,B01,P113,78,846,603,911,1,0
2025-02-12,B02,P105,50,165,123,681,2,0
2025-12-11,B36,P109,81,358,305,932,12,1
2025-06-03,B44,P101,58,190,129,769,6,0
2025-01-13,B48,P115,32,702,542,390,1,0
2025-09-23,B24,P120,17,349,248,415,9,0
2025-07-16,B09,P103,12,685,514,826,7,0
2025-08-19,B17,P114,77,823,643,486,8,0
2025-05-23,B25,P112,54,481,357,861,5,0
2025-06-03,B20,P110,47,738,579,428,6,0
2025-05-04,B25,P118,17,480,434,614,5,0
2025-05-16,B15,P106,52,124,93,298,5,0
2025-10-06,B41,P106,89,1005,750,770,10,1
2025-03-16,B11,P119,103,708,547,988,3,1
2025-09-07,B13,P103,80,534,389,515,9,0
2025-09-22,B40,P115,22,154,140,210,9,0
2025-12-05,B23,P119,90,804,538,1000,12,1
2025-07-09,B25,P102,79,1035,710,670,7,0
2025-05-30,B41,P103,52,624,459,642,5,0
2025-04-25,B27,P110,53,541,424,851,4,0
2025-08-16,B23,P104,58,564,408,743,8,0
2025-10-26,B26,P101,18,471,355,220,10,1
2025-09-26,B18,P119,14,557,452,937,9,0
2025-10-17,B50,P113,51,124,102,618,10,1
2025-02-16,B20,P106,77,219,193,228,2,0
2025-08-25,B48,P107,73,1104,738,634,8,0
2025-08-03,B22,P113,56,744,604,646,8,0
2025-09-22,B44,P115,48,277,206,188,9,0
2025-10-15,B20,P107,78,198,134,795,10,1
2025-10-02,B24,P118,130,577,393,541,10,1
2025-11-16,B11,P107,163,845,736,659,11,1
2025-10-23,B01,P107,57,661,449,427,10,1
2025-08-04,B15,P115,14,492,439,908,8,0
2025-12-14,B48,P112,70,826,673,181,12,1
2025-09-07,B02,P120,55,277,196,729,9,0
2025-11-23,B15,P103,39,304,220,444,11,1
2025-10-24,B16,P116,108,537,479,797,10,1
2025-10-20,B11,P114,143,698,548,935,10,1
2025-01-27,B16,P118,30,905,744,235,1,0
2025-05-08,B23,P110,35,412,276,344,5,0
2025-04-04,B17,P105,73,335,298,251,4,0
2025-02-07,B14,P116,62,748,559,766,2,0
2025-03-05,B50,P120,131,760,640,474,3,1
2025-03-18,B42,P102,41,59,42,973,3,1
2025-12-31,B35,P114,45,616,427,682,12,1
2025-06-24,B23,P117,44,846,590,393,6,0
2025-06-19,B46,P116,24,559,419,823,6,0
2025-08-04,B29,P115,30,948,710,418,8,0
2025-06-24,B13,P104,19,1065,739,292,6,0
2025-04-24,B45,P106,25,134,115,637,4,0
2025-09-24,B11,P118,68,674,545,947,9,0
2025-12-15,B19,P104,136,883,613,223,12,1
2025-05-03,B30,P116,51,138,110,743,5,0
2025-12-04,B34,P115,67,767,681,122,12,1
2025-08-27,B29,P106,48,164,128,971,8,0
2025-05-03,B32,P101,32,468,363,147,5,0
2025-05-21,B26,P105,29,730,547,723,5,0
2025-01-04,B02,P103,30,427,382,257,1,0
2025-11-16,B06,P105,23,472,400,362,11,1
2025-10-16,B15,P116,143,778,588,492,10,1
2025-01-12,B46,P110,75,493,333,891,1,0
2025-12-20,B31,P106,83,982,785,101,12,1
2025-06-21,B27,P106,22,942,767,606,6,0
2025-01-26,B02,P115,49,213,156,243,1,0
2025-12-07,B25,P106,61,593,536,497,12,1
2025-12-10,B13,P101,36,188,160,925,12,1
2025-12-12,B28,P120,122,828,590,857,12,1
2025-12-06,B30,P101,125,623,527,785,12,1
2025-04-26,B26,P109,50,747,569,874,4,0
2025-01-12,B27,P108,35,592,509,166,1,0
2025-10-21,B02,P115,150,907,799,566,10,1
2025-05-22,B40,P106,59,977,744,354,5,0
2025-08-14,B01,P102,76,666,537,337,8,0
2025-02-28,B34,P102,16,117,89,798,2,0
2025-08-08,B24,P108,76,781,598,120,8,0
2025-09-04,B03,P103,54,712,516,370,9,0
2025-05-30,B11,P113,63,556,437,150,5,0
2025-07-21,B50,P107,30,194,166,117,7,0
2025-08-29,B23,P105,61,694,470,596,8,0
2025-06-25,B17,P118,76,402,300,381,6,0
2025-07-19,B19,P114,63,543,489,572,7,0
2025-02-17,B19,P107,53,84,63,685,2,0
2025-03-15,B29,P115,18,236,173,488,3,1
2025-11-27,B14,P103,58,218,160,965,11,1
2025-12-29,B20,P108,109,708,515,395,12,1
2025-06-14,B41,P112,38,686,609,228,6,0
2025-08-06,B03,P108,27,569,478,871,8,0
2025-09-10,B44,P104,11,35,28,384,9,0
2025-12-16,B23,P102,100,472,324,859,12,1
2025-07-08,B06,P101,67,115,102,894,7,0
2025-09-28,B45,P103,30,871,615,780,9,0
2025-05-09,B32,P106,36,787,592,376,5,0
2025-02-26,B38,P104,55,665,567,349,2,0
2025-07-13,B39,P114,54,864,728,672,7,0
2025-05-11,B14,P115,32,984,679,971,5,0
2025-07-12,B13,P101,32,968,738,775,7,0
2025-08-23,B09,P117,64,452,355,900,8,0
2025-04-14,B23,P103,33,268,218,267,4,0
2025-08-10,B35,P118,42,623,551,123,8,0
2025-01-04,B19,P109,52,789,622,565,1,0
2025-07-28,B13,P103,63,485,380,630,7,0
2025-08-03,B30,P104,67,845,657,685,8,0
2025-05-28,B33,P112,35,295,238,924,5,0
2025-05-19,B44,P117,66,79,70,133,5,0
2025-11-20,B38,P108,29,308,280,111,11,1
2025-12-07,B41,P116,100,402,320,144,12,1
2025-08-31,B33,P113,17,427,378,937,8,0
2025-12-07,B44,P108,116,1060,746,201,12,1
2025-11-29,B43,P103,146,768,641,410,11,1
2025-10-28,B16,P104,45,153,109,704,10,1
2025-07-31,B04,P111,21,420,378,223,7,0
2025-07-08,B46,P110,58,1072,758,684,7,0
2025-01-28,B10,P114,30,280,236,302,1,0
2025-05-18,B31,P113,76,936,684,885,5,0
2025-11-25,B38,P107,101,66,46,585,11,1
2025-02-14,B02,P108,39,947,757,951,2,0
2025-03-14,B41,P105,170,93,66,573,3,1
2025-08-16,B23,P111,53,317,282,308,8,0
2025-01-06,B03,P114,56,482,398,871,1,0
2025-08-15,B16,P116,10,158,142,668,8,0
2025-07-14,B26,P115,12,249,216,737,7,0
2025-10-31,B05,P106,58,215,144,805,10,1
2025-11-23,B28,P106,82,1078,774,520,11,1
2025-03-27,B02,P102,187,340,268,668,3,1
2025-02-10,B20,P111,42,452,381,521,2,0
2025-09-08,B49,P111,50,568,438,512,9,0
2025-09-09,B03,P115,69,731,588,710,9,0
2025-07-16,B25,P115,58,556,491,894,7,0
2025-12-30,B12,P120,100,166,113,244,12,1
2025-09-02,B15,P116,39,1045,775,792,9,0
2025-02-20,B26,P105,38,96,72,215,2,0
2025-12-15,B01,P101,133,742,572,971,12,1
2025-04-10,B12,P120,32,675,505,713,4,0
2025-10-29,B03,P120,91,1034,733,578,10,1
2025-09-12,B07,P102,30,209,183,849,9,0
2025-04-02,B45,P115,73,815,680,943,4,0
2025-06-07,B46,P110,76,827,588,835,6,0
2025-11-08,B01,P120,174,96,80,349,11,1
2025-01-04,B20,P108,16,769,678,931,1,0
2025-05-06,B47,P116,64,885,790,279,5,0
2025-09-26,B23,P114,51,837,636,962,9,0
2025-11-22,B40,P113,104,435,328,339,11,1
2025-07-29,B32,P114,65,909,687,476,7,0
2025-09-30,B20,P110,12,909,759,221,9,0
2025-12-10,B50,P103,51,316,273,995,12,1
2025-01-29,B44,P116,39,313,223,879,1,0
2025-11-27,B23,P104,170,48,36,253,11,1
2025-05-13,B24,P101,52,574,402,283,5,0
2025-08-01,B18,P113,33,999,673,703,8,0
2025-07-30,B47,P111,76,528,477,975,7,0
2025-01-13,B25,P110,13,802,658,504,1,0
2025-10-20,B41,P104,100,372,300,231,10,1
2025-01-30,B02,P115,80,336,263,392,1,0
2025-05-10,B48,P111,24,534,406,426,5,0
2025-05-27,B34,P108,53,240,161,942,5,0
2025-10-16,B24,P109,23,632,554,640,10,1
2025-04-20,B10,P109,29,696,478,485,4,0
2025-03-05,B14,P120,92,346,249,882,3,1
2025-12-10,B49,P107,48,636,497,453,12,1
2025-12-26,B17,P120,92,94,64,687,12,1
2025-03-05,B39,P120,128,370,330,789,3,1
2025-04-02,B48,P114,44,269,202,865,4,0
2025-04-26,B47,P111,51,111,86,159,4,0
2025-02-02,B28,P112,57,366,283,847,2,0
2025-10-19,B05,P115,86,546,457,598,10,1
2025-12-17,B36,P107,76,263,192,428,12,1
2025-02-23,B08,P110,43,588,457,598,2,0
2025-12-12,B04,P115,172,607,489,960,12,1
2025-02-27,B08,P114,18,86,75,254,2,0
2025-01-17,B47,P104,24,103,91,624,1,0
2025-08-05,B03,P108,34,855,670,221,8,0
2025-09-23,B21,P106,67,237,205,231,9,0
